,filename,label
264,D:/KAIST_Dataset/val/images/visible\12731.jpg,0
265,D:/KAIST_Dataset/val/images/visible\12737.jpg,0
266,D:/KAIST_Dataset/val/images/visible\12750.jpg,0
267,D:/KAIST_Dataset/val/images/visible\12765.jpg,0
268,D:/KAIST_Dataset/val/images/visible\12797.jpg,0
269,D:/KAIST_Dataset/val/images/visible\12803.jpg,0
270,D:/KAIST_Dataset/val/images/visible\12810.jpg,0
271,D:/KAIST_Dataset/val/images/visible\12825.jpg,0
272,D:/KAIST_Dataset/val/images/visible\12826.jpg,0
273,D:/KAIST_Dataset/val/images/visible\12831.jpg,0
274,D:/KAIST_Dataset/val/images/visible\12835.jpg,0
275,D:/KAIST_Dataset/val/images/visible\12867.jpg,0
276,D:/KAIST_Dataset/val/images/visible\12875.jpg,0
277,D:/KAIST_Dataset/val/images/visible\1288.jpg,0
278,D:/KAIST_Dataset/val/images/visible\1290.jpg,0
279,D:/KAIST_Dataset/val/images/visible\12913.jpg,0
280,D:/KAIST_Dataset/val/images/visible\12915.jpg,0
281,D:/KAIST_Dataset/val/images/visible\12916.jpg,0
282,D:/KAIST_Dataset/val/images/visible\12934.jpg,0
283,D:/KAIST_Dataset/val/images/visible\12940.jpg,0
284,D:/KAIST_Dataset/val/images/visible\12952.jpg,0
285,D:/KAIST_Dataset/val/images/visible\12954.jpg,0
286,D:/KAIST_Dataset/val/images/visible\12968.jpg,0
287,D:/KAIST_Dataset/val/images/visible\12975.jpg,0
288,D:/KAIST_Dataset/val/images/visible\12995.jpg,0
289,D:/KAIST_Dataset/val/images/visible\13000.jpg,0
290,D:/KAIST_Dataset/val/images/visible\13003.jpg,0
291,D:/KAIST_Dataset/val/images/visible\13005.jpg,0
292,D:/KAIST_Dataset/val/images/visible\13007.jpg,0
293,D:/KAIST_Dataset/val/images/visible\13011.jpg,0
294,D:/KAIST_Dataset/val/images/visible\13016.jpg,0
295,D:/KAIST_Dataset/val/images/visible\13024.jpg,0
296,D:/KAIST_Dataset/val/images/visible\13033.jpg,0
297,D:/KAIST_Dataset/val/images/visible\13034.jpg,0
298,D:/KAIST_Dataset/val/images/visible\13053.jpg,0
299,D:/KAIST_Dataset/val/images/visible\13054.jpg,0
300,D:/KAIST_Dataset/val/images/visible\13069.jpg,0
301,D:/KAIST_Dataset/val/images/visible\1307.jpg,0
302,D:/KAIST_Dataset/val/images/visible\13073.jpg,0
303,D:/KAIST_Dataset/val/images/visible\13132.jpg,0
304,D:/KAIST_Dataset/val/images/visible\13162.jpg,0
305,D:/KAIST_Dataset/val/images/visible\13197.jpg,0
306,D:/KAIST_Dataset/val/images/visible\13202.jpg,0
307,D:/KAIST_Dataset/val/images/visible\13218.jpg,0
308,D:/KAIST_Dataset/val/images/visible\13227.jpg,0
309,D:/KAIST_Dataset/val/images/visible\13235.jpg,0
310,D:/KAIST_Dataset/val/images/visible\13241.jpg,0
311,D:/KAIST_Dataset/val/images/visible\13248.jpg,0
312,D:/KAIST_Dataset/val/images/visible\1325.jpg,0
313,D:/KAIST_Dataset/val/images/visible\13315.jpg,0
314,D:/KAIST_Dataset/val/images/visible\13318.jpg,0
315,D:/KAIST_Dataset/val/images/visible\13322.jpg,0
316,D:/KAIST_Dataset/val/images/visible\13351.jpg,0
317,D:/KAIST_Dataset/val/images/visible\13370.jpg,0
318,D:/KAIST_Dataset/val/images/visible\13386.jpg,0
319,D:/KAIST_Dataset/val/images/visible\13388.jpg,0
320,D:/KAIST_Dataset/val/images/visible\13390.jpg,0
321,D:/KAIST_Dataset/val/images/visible\13425.jpg,0
322,D:/KAIST_Dataset/val/images/visible\13443.jpg,0
323,D:/KAIST_Dataset/val/images/visible\13461.jpg,0
324,D:/KAIST_Dataset/val/images/visible\13489.jpg,0
325,D:/KAIST_Dataset/val/images/visible\13498.jpg,0
326,D:/KAIST_Dataset/val/images/visible\13510.jpg,0
327,D:/KAIST_Dataset/val/images/visible\13515.jpg,0
328,D:/KAIST_Dataset/val/images/visible\1355.jpg,0
329,D:/KAIST_Dataset/val/images/visible\13550.jpg,0
330,D:/KAIST_Dataset/val/images/visible\13555.jpg,0
331,D:/KAIST_Dataset/val/images/visible\13561.jpg,0
332,D:/KAIST_Dataset/val/images/visible\13574.jpg,0
333,D:/KAIST_Dataset/val/images/visible\13577.jpg,0
334,D:/KAIST_Dataset/val/images/visible\1358.jpg,0
335,D:/KAIST_Dataset/val/images/visible\13583.jpg,0
336,D:/KAIST_Dataset/val/images/visible\13593.jpg,0
337,D:/KAIST_Dataset/val/images/visible\13599.jpg,0
338,D:/KAIST_Dataset/val/images/visible\136.jpg,0
339,D:/KAIST_Dataset/val/images/visible\13609.jpg,0
340,D:/KAIST_Dataset/val/images/visible\13610.jpg,0
341,D:/KAIST_Dataset/val/images/visible\13613.jpg,0
342,D:/KAIST_Dataset/val/images/visible\13619.jpg,0
343,D:/KAIST_Dataset/val/images/visible\1362.jpg,0
344,D:/KAIST_Dataset/val/images/visible\13624.jpg,0
345,D:/KAIST_Dataset/val/images/visible\13648.jpg,0
346,D:/KAIST_Dataset/val/images/visible\13650.jpg,0
347,D:/KAIST_Dataset/val/images/visible\13652.jpg,0
348,D:/KAIST_Dataset/val/images/visible\13653.jpg,0
349,D:/KAIST_Dataset/val/images/visible\13656.jpg,0
350,D:/KAIST_Dataset/val/images/visible\13669.jpg,0
351,D:/KAIST_Dataset/val/images/visible\13714.jpg,0
352,D:/KAIST_Dataset/val/images/visible\13734.jpg,0
353,D:/KAIST_Dataset/val/images/visible\13751.jpg,0
354,D:/KAIST_Dataset/val/images/visible\13768.jpg,0
355,D:/KAIST_Dataset/val/images/visible\13774.jpg,0
356,D:/KAIST_Dataset/val/images/visible\13786.jpg,0
357,D:/KAIST_Dataset/val/images/visible\13792.jpg,0
358,D:/KAIST_Dataset/val/images/visible\13805.jpg,0
359,D:/KAIST_Dataset/val/images/visible\13806.jpg,0
360,D:/KAIST_Dataset/val/images/visible\13895.jpg,0
361,D:/KAIST_Dataset/val/images/visible\13902.jpg,0
362,D:/KAIST_Dataset/val/images/visible\13907.jpg,0
363,D:/KAIST_Dataset/val/images/visible\13911.jpg,0
364,D:/KAIST_Dataset/val/images/visible\13927.jpg,0
365,D:/KAIST_Dataset/val/images/visible\1393.jpg,0
366,D:/KAIST_Dataset/val/images/visible\13935.jpg,0
367,D:/KAIST_Dataset/val/images/visible\13976.jpg,0
368,D:/KAIST_Dataset/val/images/visible\13989.jpg,0
369,D:/KAIST_Dataset/val/images/visible\13998.jpg,0
370,D:/KAIST_Dataset/val/images/visible\14011.jpg,0
371,D:/KAIST_Dataset/val/images/visible\14012.jpg,0
372,D:/KAIST_Dataset/val/images/visible\14021.jpg,0
373,D:/KAIST_Dataset/val/images/visible\14041.jpg,0
374,D:/KAIST_Dataset/val/images/visible\14047.jpg,0
375,D:/KAIST_Dataset/val/images/visible\14048.jpg,0
376,D:/KAIST_Dataset/val/images/visible\14051.jpg,0
377,D:/KAIST_Dataset/val/images/visible\14089.jpg,0
378,D:/KAIST_Dataset/val/images/visible\14104.jpg,0
379,D:/KAIST_Dataset/val/images/visible\14112.jpg,0
380,D:/KAIST_Dataset/val/images/visible\14121.jpg,0
381,D:/KAIST_Dataset/val/images/visible\14149.jpg,0
382,D:/KAIST_Dataset/val/images/visible\14164.jpg,0
383,D:/KAIST_Dataset/val/images/visible\14167.jpg,0
384,D:/KAIST_Dataset/val/images/visible\14173.jpg,0
385,D:/KAIST_Dataset/val/images/visible\1418.jpg,0
386,D:/KAIST_Dataset/val/images/visible\14185.jpg,0
387,D:/KAIST_Dataset/val/images/visible\14197.jpg,0
388,D:/KAIST_Dataset/val/images/visible\14202.jpg,0
389,D:/KAIST_Dataset/val/images/visible\14232.jpg,0
390,D:/KAIST_Dataset/val/images/visible\14233.jpg,0
391,D:/KAIST_Dataset/val/images/visible\14241.jpg,0
392,D:/KAIST_Dataset/val/images/visible\14245.jpg,0
393,D:/KAIST_Dataset/val/images/visible\14249.jpg,0
394,D:/KAIST_Dataset/val/images/visible\1425.jpg,0
395,D:/KAIST_Dataset/val/images/visible\14260.jpg,0
396,D:/KAIST_Dataset/val/images/visible\14281.jpg,0
397,D:/KAIST_Dataset/val/images/visible\14284.jpg,0
398,D:/KAIST_Dataset/val/images/visible\14288.jpg,0
399,D:/KAIST_Dataset/val/images/visible\14306.jpg,0
400,D:/KAIST_Dataset/val/images/visible\14311.jpg,0
401,D:/KAIST_Dataset/val/images/visible\14328.jpg,0
402,D:/KAIST_Dataset/val/images/visible\14351.jpg,0
403,D:/KAIST_Dataset/val/images/visible\14359.jpg,0
404,D:/KAIST_Dataset/val/images/visible\1436.jpg,0
405,D:/KAIST_Dataset/val/images/visible\14378.jpg,0
406,D:/KAIST_Dataset/val/images/visible\14390.jpg,0
407,D:/KAIST_Dataset/val/images/visible\14393.jpg,0
408,D:/KAIST_Dataset/val/images/visible\144.jpg,0
409,D:/KAIST_Dataset/val/images/visible\14413.jpg,0
410,D:/KAIST_Dataset/val/images/visible\14436.jpg,0
411,D:/KAIST_Dataset/val/images/visible\14455.jpg,0
412,D:/KAIST_Dataset/val/images/visible\14473.jpg,0
413,D:/KAIST_Dataset/val/images/visible\14484.jpg,0
414,D:/KAIST_Dataset/val/images/visible\14498.jpg,0
415,D:/KAIST_Dataset/val/images/visible\14507.jpg,0
416,D:/KAIST_Dataset/val/images/visible\14510.jpg,0
417,D:/KAIST_Dataset/val/images/visible\14526.jpg,0
418,D:/KAIST_Dataset/val/images/visible\14530.jpg,0
419,D:/KAIST_Dataset/val/images/visible\14532.jpg,0
420,D:/KAIST_Dataset/val/images/visible\14537.jpg,0
421,D:/KAIST_Dataset/val/images/visible\14542.jpg,0
422,D:/KAIST_Dataset/val/images/visible\14545.jpg,0
423,D:/KAIST_Dataset/val/images/visible\14572.jpg,0
424,D:/KAIST_Dataset/val/images/visible\14579.jpg,0
425,D:/KAIST_Dataset/val/images/visible\14584.jpg,0
426,D:/KAIST_Dataset/val/images/visible\14601.jpg,0
427,D:/KAIST_Dataset/val/images/visible\14616.jpg,0
428,D:/KAIST_Dataset/val/images/visible\14652.jpg,0
429,D:/KAIST_Dataset/val/images/visible\14656.jpg,0
430,D:/KAIST_Dataset/val/images/visible\14674.jpg,0
431,D:/KAIST_Dataset/val/images/visible\14687.jpg,0
432,D:/KAIST_Dataset/val/images/visible\14691.jpg,0
433,D:/KAIST_Dataset/val/images/visible\14726.jpg,0
434,D:/KAIST_Dataset/val/images/visible\1473.jpg,0
435,D:/KAIST_Dataset/val/images/visible\14740.jpg,0
436,D:/KAIST_Dataset/val/images/visible\14775.jpg,0
437,D:/KAIST_Dataset/val/images/visible\1480.jpg,0
438,D:/KAIST_Dataset/val/images/visible\14804.jpg,0
439,D:/KAIST_Dataset/val/images/visible\14811.jpg,0
440,D:/KAIST_Dataset/val/images/visible\14816.jpg,0
441,D:/KAIST_Dataset/val/images/visible\14843.jpg,0
442,D:/KAIST_Dataset/val/images/visible\14846.jpg,0
443,D:/KAIST_Dataset/val/images/visible\14893.jpg,0
444,D:/KAIST_Dataset/val/images/visible\14897.jpg,0
445,D:/KAIST_Dataset/val/images/visible\14906.jpg,0
446,D:/KAIST_Dataset/val/images/visible\14958.jpg,0
447,D:/KAIST_Dataset/val/images/visible\14964.jpg,0
448,D:/KAIST_Dataset/val/images/visible\1498.jpg,0
449,D:/KAIST_Dataset/val/images/visible\14986.jpg,0
450,D:/KAIST_Dataset/val/images/visible\14991.jpg,0
